METOLAZONE,"Tablet: 2.5 mg, 5 mg and 10 mg","Hypertension, Edema","Hypersensitivity to it or sulfonamides.
Anuria, Hepatic coma or precoma. Acute porphyrias. Pregnancy (drug crosses
placenta; hypokalemia, hypoglycemia, jaundice, thrombocytopenia and
hyponatremia reported in fetus following maternal use of thaizide diuretics)
Lactation: The amount present in milk is too small to be harmful. Large doses
may suppress lactation. Use with caution in DM, hypercholesterolemia,
hyperuricemia or gout, hypotension, SLE, previously sympathectomy, liver
disease.","• Oedema: 5–10 mg daily, dose to be taken in the morning, dose may be
increase in resistant oedema; increased if necessary to 20 mg daily;
maximum 80 mg per day.
• Hypertension: initially 5 mg daily, dose to be taken in the morning;
maintenance 5 mg once daily on alternate days","Chest pain, chills, dizziness, drowsiness, electrolyte
abnormalities, glucosuria, hyperuricemia, hepatotoxicity","Aminolevulinic acid oral/topical + Metolazone-
increases toxicity. Amisulpride+Metolazone, risk of hypokalemia.
Cisapride+Metolazone: Contraindicated .Risk of prolonged QTc interval.
Tretinoin topical+ Metolazone: Increased phototoxicity.
Patient’s information: Tablets may be crushed and mixed with water
immediately before use."
SPIRONOLACTONE,"Tablet: 25 mg, 50 mg and 100 mg","Edema and ascites in cirrhosis of liver, nephrotic syndrome,
congestive heart failure, primary hyperaldosteronism.","Hyperkalemia, hyponatremia, addison
disease,moderate renal impairment. Elderly (reduce dose), diabetes mellitus,
renal and hepatic impairment, pregnancy, breastfeeding. Spironolactone
should be cautiously used when aforementioned drugs are to be used
concomitantly. Serum level of Blood Urea Nitrogen (BUN) and K+ should be
monitored regularly.","• Edema: In adult:100-200 mg per oral daily, increased up to 400 mg daily in
resistant edema; maintenance dose 25-200 mg daily. (child) 1-3 mg/kg daily
in 1- 2 divided doses.
• Primary hyperaldosteronism: per oral (adult) 400 mg daily for 3-4 weeks,
preoperative management: 100-400 mg daily; if not suitable for surgery,
lowest effective dose is used as maintenance therapy.
• Adjunct in severe heart failure: per oral (adult) usually 25 mg daily.","Hyperkalemia, metabolic acidosis (in cirrhotic patients),
gynecomastia, impotence, decreased libido, hirsutism, menstrual irregularity,
diarrhea, gastritis, gastric bleeding, breast cancer risk is increased in chronic
use.","Hepatic CYP3A4 isoform inhibitors like
macrolide antibiotics, (clarithromycin), azole antifungals (ketoconazole,
itraconazole), protease inhibitors(indinavir,ritonavir) may induce dangerous
hyperkalemia by inhibiting spironolactone catabolism.
Patient information: Avoid foods with high potassium content, oranges,
bananas, salty food."
TORSEMIDE,"Tablet: 10 mg, 20 mg and 100 mg","Congestive heart failure, Chronic renal failure, Hepatic cirrhosis,Hypertension.","Known hypersensitivity to torsemide or
to povidone, Anuria, Hepatic Coma. Pregnancy & Lactation- No available
data. Use with caution in DM, fluid or electrolyte imbalance (hypokalemia,
hyponatremia), hyperglycemia, hyperlipidemia, hyperuricemia or gout, severe
liver disease with cirrhosis and ascites.","• CHF: 10-20 mg PO/IV mg once daily initially, doubled until desired diuretic
effect is achieved, individual dose not to exceed 200 mg.
• CRF: 20 mg PO/IV OD initially; doubles until desired diuretic effect is
achieved; individual dose not to exceed 200 mg.
• Hepatic cirrhosis: 5-10 mg PO/IV once daily initially with aldosterone
antagonist or potassium sparing diuretic; individual dose not to exceed 40
mg.
• Hypertension: 2.5-5 mg/day PO initially; increased to 10 mg/day PO in 4-6
weeks PRN","Headache, Electrolyte imbalance, Dizziness, Rhinitis,
Constipation, Cough, Diarrhoea, Dyspepsia
Patient’s information: Rise slowly from lying or sitting position. Limit alcohol
use. Take the medication with milk or food to limit GI symptoms. Use
sunscreen, protective clothing to prevent sunburn.",
TRIAMTERENE,Tablet: 50 mg,"Edema, potassium conservation with thiazides and loop
diuretics.","Addison’s disease, anuria, hyperkalemia.
Diabetic mellitus, elderly, gout, may causes blue fluorescence of urine.
Regular monitoring of blood K+ to check for hyperkalemia","Initially 15-250 mg daily, reducing to alternate days after 1
week, taken in divided dose after breakfast and lunch, lower initial dose when
given with other diuretics.","Hyperkalemia, nausea, vomiting, diarrhea, muscle cramps,
dizziness","When other K+ sparing diuretics are
concomitantly used dangerous hyperkalemia may develop.
Patient’s information: Avoid using high K+ diet like avocado, banana, dried
apricots etc."
DESMOPRESSIN,Tablet: 100 μg and 200 μg; Injection: 4 μg,"Diabetes insipidus, primary nocturnal enuresis, post-operative
polyuria or polydipsia, nocturia associated with multiple sclerosis.","Hyponatremia. In cardiac insufficiency,
renal impairment, conditions treated with diuretics, polydipsia in alcohol
dependence, psychogenic polydipsia. Asthma, cardiovascular disease,
cystic fibrosis, heart failure. If hyponatremia occurs therapy may be hold or
discontinued.","• Diabetes insipidus: adult and child, initially 300 μg per oral daily (in three
divided doses); maintenance: 300-600 μg daily in three divided doses;
range 0.2-1.2 mg daily. By injection in diabetes insipidus, for diagnosis
(subcutaneous or intramuscular adult and child, 2 μg; for treatment
(subcutaneous, intramuscular or intravenous) adult 1-4 μg daily, child 400
ng
• Primary nocturnal enuresis: Adult and child over 5 years: 200 μg at bedtime,
increased to 400 μg if lower dose not effective.
• Postoperative polyuria/polydipsia: adjust dose according to urine
osmolality.
• Renal function testing (subcutaneous or intramuscular): adult and child:
2 μg.","fluid retention, headache, nausea, vomiting, epistaxis,
allergic reaction.","Chlorpropamide/dobutamine increases effects
of desmopressin by pharmacodynamic synergism.
Patient’s information: Patients being treated for primary nocturnal enuresis
should avoid fluid overload and stop taking desmopressin during an episode
of vomiting or diarrhoea. Do not take excessive fluid while on therapy."
NITROFURANTOIN,Tablet: 50 mg and 100 mg,"UTI, cystitis, pyelonephritis, and postoperative infection of
urinary tract.","Hypersensitivity, infant under 1-month,
impaired renal function with estimated GFR <30 ml/min, pregnancy at term
(38-42 weeks), hepatic dysfunction. Gastritis patients, gastrointestinal
disease, diabetes. Pregnancy (B). Crosses placenta. Lactation: enters breast
milk; discontinue drug or do not nurse. Avoid long term use in elderly.","Adult 50-100 mg per oral tid/qid. Child: 3-6 mg/kg body
weight per oral in four divided doses.","Headache, dizziness, peripheral neuritis and neurological
effects, chest pain, leukopenia, blood dyscrasias, hemolytic anemia, GI
intolerance, nausea, diarrheas, anorexia","Probenecid increases levels of nitrofurantoin
Increases antagonistic effect of norfloxacin.
Patient’s information: Suggested to take medicine after meal to avoid gastric
irritation. Color of the urine can be brownish, not to worry. Tablets should
not be crushed. Protect from light."
BETHANECHOL,"Tablet: 5 mg, 10 mg, 25 mg and 50 mg",Urinary retention,"Hypersensitivity,
hyperthyroidism,
peptic ulcer, asthma, bradycardia, hypotension, AV Conduction defects,
CAD vasomotor instability, vagotonia, epilepsy, parkinsonism, obstructive
pulmonary disease, HTN. GI disturbances or anastomosis. Pregnancy (C),
Lactation: decision should be made whether to discontinue nursing or to
discontinue drug.","Urinary retention: 10-50 mg PO 3-4 times daily. Some
patients may require doses of 50-100 mg PO twice daily. Take 1 hour before
or 2 hours after meal.","Abdominal cramps, belching, bronchial constriction,
diarrhoea, flushing, headache, urinary urgency","Ambenonium: It increases effects of bethanechol
by pharmacodynamic synergism. Amitriptyline: Bethanechol increases
and amitriptyline decreases cholinergic cholinergic effects/transmission.
Flavoxate/ Solifenacin/Ipratropium: Bethanechol increases and flavoxate/
solifenacin/ Ipratropium decreases cholinergic effects/transmission.
Patient’s information: Take 1 hour before meal or 2 hour after meals"
FLAVOXATE,Tablet: 100 mg,Overactive bladder (OAB),"Obstructive uropathy, pyloric/duodenal
obstruction, ileus, GI bleeding, achalasia. Pregnancy (B). Lactation: not
known. Use caution in patients with glaucoma. May impair ability to perform
hazardous tasks. May cause ocular disturbances; advice patients of potential
effects.","OAB (indicated for dysuria, increased urinary frequency/
incontinence, nocturia, suprapubic pain, urinary incontinence, urinary tract
irritation, urinary urgency): 100-200 mg PO q6-8hr","Abdominal pain, Blurred vision, Confusion, Constipation,
Distubance in ocular accommodation, Drowsiness, Dry mouth, Dysuria,
Increased ocular tension, Vertigo.","Pramlintide+Flavoxate: either increases effects
of the other by pharmacodynamic synergism. Contraindicated. Synergistic
inhibition of GI motility. Secretin: Flavoxate decreases effects of secretin
by pharmacodynamic antagonism. (avoid or use alternative drug). Monitor
closely while using amilsulpride/amitriptyline/Clozapine/Chlorpromazine.
Patient’s information: Vertigo can occur."
MIRABEGRON,Tablet: 25 mg and 50 mg,Overactive Bladder (OAB),"Hypersensitivity, Pregnancy (C), Lactation:
unknown, discontinue nursing or the drug. May increase BP, Urinary
retention may occur with bladder outlet obstruction or with concomitant
antimuscarinic therapy. Angioedema of the face, lips, tongue and/or larynx
reported.","Indicated for OAB with symptoms of urge urinary
incontinence, urgency and urinary frequency: 25 mg PO qDay. 25 mg dose is
typically effective within 8 weeks. May increase to 50 mg PO qDay based on
individual efficacy and tolerability. Dosage modification in renal impairment:
Severe (Crcl-15-29ml/min) not to exceed 25 mg/day. ESRD-not recommended.","Elevated BP occurring predominantly in patients with
preexisting hypertension, dry mouth, nasopharyngitis, UTI, headache,
constipation, cystitis, back pain, arthralgia, Steven Johnson syndrome.","Monitor closely: while using amitriptyline/
codeine/metoprolol/tramadol- Mirabegron will increase the level or effect
of amitriptyline/codeine/metoprolol/tramadol, by inhibiting hepatic enzyme
CYP2D6 metabolism. Patient’s information: May take with or without food. Swallow whole with
water, do not chew, divide or crush tablet."
OXYBUTYNIN,"Tablet: 5 mg; Tablet extended-release: 5 mg, 10
mg and 15 mg; Syrup: 5 mg/ml",Overactive bladder (OAB),"Hypersensitivity, gastric or urinary
obstruction or retention, paralytic ileus, severe ulcerative colitis, uncontrolled
narrow –angle glaucoma. Use with caution in : Myasthenia gravis, tachycardia
secondary to cardiac insufficiency or thyroxicosis. Pregnancy/Lactation: NA.
In controlled angle closure glaucoma; mild to moderate ulcerative colitis,
hyperthyroidism; partial obstructive uropathy; benign prostatic hyperplasia.
hepatic and renal impairment. May aggravate symptoms of decreased
gastrointestinal motility in patients with autonomic neuropathy.","• OAB: Relief of symptoms (e.g. urge incontinence,frequency, urgency)
in patients with uninhibited neurogenic or reflex neurogenic bladder.
Immediate release: 5 mg PO twice/three times daily; not to exceed 5 mg PO
four times daily. Extended release: 5-10 mg/day PO; may be increased by 5
mg/day at weekly intervals; not to exceed 30 mg/day. Pediatric: Tab 5 mg,
Syrup: 5 mg/ml
• Detrusor overactivity: Bladder overactivity associated with a neurologic
condition (e.g. Spina bifida) ≥5 yrs (immediate release):5 mg PO every 12
hour;may be increased to 5 mg POq8hr. ≥ 6 yrs (Extended release):5 mg/
day PO initially;may be increased by 5 mg/day at weekly intervals; not to
exceed 20 mg/day.","Dry mouth, constipation, somnolence, nausea","Potassium chloride + oxybutynin. Avoid or
use alternate drug. Patients using drugs with extensive anti cholinergic
effects should avoid concomitant use with solid oral dosage forms of
potassium chloride. May use effervescent potassium preparations as
alternatives. Pramlintide + oxybutynin: Either increases effects of the other
by pharmacodynamic synergism. Contraindicated. Synergistic inhibition
of GI motility. Secretin: Oxybutynin decreases effects of secretin by
pharmacodynamic antagonism.
Patient’s information: May cause memory loss. Contact doctor if symptoms
do not improve with 2 weeks of initial use."
SOLIFENACIN,Tablet: 5 mg and 10 mg,"Overactive bladder (OAB), Urge incontinence","Urinary or gastric retention, uncontrolled
narrow angle glaucoma, severe hepatic impairment, hypersensitivity.
Pregnancy (C), Lactation: Avoid using drug or stop nurse. Bladder outflow
obstruction, controlled narrow angle glaucoma, decreased GI motility, renal
or hepatic impairment. Peripheral edema, exfoliative dermatitis, erythema
multiforme, elevated liver enzymes, hyperkalemia, muscular weakness, renal
impairment, GERD were noted after post marketing.",OAB: 5 mg PO OD; may be increased to 10 mg PO OD,"Dry mouth, Constipation, Abdominal Pain, Blurred Vision","Itraconazole: it will increase the level or effect of
solifencain by inhibiting hepatic/intestinal enzyme CYP3A4 metabolism(C/I)
Coadministration with solifenacin in hepatic/renal impairment may result
in potentially fatal adverse events. Use caution while using Ondansetron/
Ketoconazole/carbamazepine together with Solifencacin.
Patient’s information: Reports if there is headache, confusion, hallucinations
and somnolence."
TOLTERODIN,Tablet: 1 mg and 2 mg,"Overactive bladder, Urge incontinence","Urinary
or
gastric
retention,
Uncontrolled narrow angle glaucoma, hypersensitivity. Pregnancy(C),
Lactation: Unknown. Controlled narrow angle glaucoma, bladder outflow
obstruction, gastrointestinal obstruction, hepatic or renal impairment.
Caution with patients of myasthenia gravis. Reduce dosage of tolterodine
when coadministered with strong CYP3A4. Anaphylaxis and angioedema
necessitating hospitalization and emergency treatment reported with first or
subsequent doses.","OAB, urge incontinence: immediate release 2 mg PO every
12 hour, Extended release: 2-4 mg PO once daily","Dry mouth, blurred vision, constipation, dizziness,
drowsiness, dyspepsia","Carbamazepine will decrease the level or effect
of tolterodine. Clarithromycin will increase the level or effect of tolterodine
by affecting CYP3A4 metabolism.
Patient’s information: Report if dizziness/somnolence occurs. Do not drive or
operate heavy machinery until adjusted to therapy."
BAMBUTEROL,Tablet: 10 mg and 20 mg,"Bronchial asthma, COPD","Renal disorders, liver diseases, heart
diseases, diabetes, epilepsy, hyperthyroidism and hypertension, myocardial
insufficiency, history of seizures, heart disease. Pregnancy category B,
caution in lactation","Initially, 10 mg once daily at bed time, increased if
necessary after 1-2 weeks to 20 mg once daily; not recommended in children.","Muscle cramps, dizziness, headache, muscle tremor,
palpitation, ankle edema, hypokalemia.","Concomitant use of high dose of salbutamol
and corticosteroids or diuretics increases the risk of hypokalemia."
SALBUTAMOL,"Aerosol pressurized inhalation: 100 µg per
inhalation; Dry powder: 200 µg per dose; Injection: 50 µg and 500 µg/ml;
Oral Solution: Each 2 mg/5 ml; Tablets: 2 mg, 4 mg and 8 mg.","Bronchial asthma, COPD","Salbutamol must not be used to prevent
premature labour in the case of pre-eclampsia, placenta previa and bleeding.
Hyperthyroidism, myocardial insufficiency, arrhythmias, susceptibility to
QT-interval prolongation, hypertension, pregnancy (high doses should be
given by inhalation because parenteral use can affect the myometrium and
possibly cause cardiac problems), breastfeeding. Monitor blood Glucose
(Ketoacidosis has been reported in Diabetes Mellitus following Intravenous
administration)","• By mouth: 4 mg (elderly and sensitive patient initially 2 mg) 3-4 times daily;
maximum single dose 8 mg (but unlikely to provide much extra benefit or to
be tolerated), child under 2 years 100 µg /kg 4 times daily; 2-6 years 1-2 mg
3-4 times daily; 6-12 years 2 mg
• By subcutaneous or intramuscular injection: 500 µg , repeated every 4
hours if necessary
• By slow intravenous injection: 250 µg repeated if necessary
• By intravenous infusion: initially 5 µg /minute, adjusted according to
response and heart-rate usually in range 3-20 µg /minute or more if
necessary
• By aerosol inhalation: 100-200 µg (1-2 puffs); for persistent symptoms up
to 3-4 times daily; child 100 µg (1 puff) increased to 200 µg (2 puffs) if
necessary. Prophylaxis in exercise induced bronchospasm, 200 µg (2 puffs);
child 100 µg (1 puff)
• By inhalation of a powder: 200-400 µg ; for persistent symptoms up to 3-4
times daily; child 200 µg. Prophylaxis in exercise-induced bronchospasm
(powder), 400 µg ; child 200 µg
• By inhalation of nebulized solution: adult and child over 18 months, chronic
bronchospasm unresponsive to conventional therapy and severe acute
asthma, 2.5 mg, repeated up to 4 times daily, increased to 5 mg if necessary,
child 2.5 mg increased to 5 mg if required.","Muscle cramps, dizziness, headache, muscle tremor,
palpitation, ankle edema, hypokalemia.","Concomitant use of high dose of salbutamol
and corticosteroids or diuretics increases the risk of hypokalemia."
TERBUTALINE SULFATE,"Aerosol pressurized inhalation: 250 µg dose;
Injection: 500 µg per ml; Tablets: 2.5 mg and 5 mg","Bronchial asthma, COPD","It must not be used to prevent
premature labour in the case of pre-eclampsia, placenta previa and bleeding.
Hyperthyroidism, myocardial insufficiency, arrhythmias, susceptibility to
QT-interval prolongation, hypertension, pregnancy (high doses should be
given by inhalation because parenteral use can affect the myometrium and
possibly cause cardiac problems), breastfeeding. Monitor blood Glucose
(Ketoacidosis has been reported in Diabetes Mellitus following Intravenous
administration). Tolerance develops
in patients receiving long term therapy; dose may have to be changed;
monitor rebound bronchospasm","• Oral: 2.5-5 mg 2-3 times daily; child 0.1 µg /kg 3 times daily.
• By subcutaneous, intramuscular or slow intravenous injection: 250-500 µg
up to 4 times daily; child <12 years 0.01µg /kg every 20 minutes 3 doses;
• By continuous intravenous infusion (as a solution containing): 3-5 µg /ml,
1.5-5 µg /minute for 8-10 hours, reduce dose for children.
• By aerosol inhalation: adults and children 250-500 µg (1-2 puffs), for
persistent symptoms up to 3-4 times daily.","Muscle cramps, dizziness, headache, muscle tremor,
palpitation, ankle edema, hypokalemia.","Increases hypertensive crisis with MAOIs.
Decreases the action of beta-blockers. The effect of terbutaline is increased
with green tea (large amounts)."
MONTELUKAST,"Tablet: 4 mg, 5 mg and 10 mg.","Chronic asthma in adults and children, seasonal allergic rhinitis,
bronchospasm prophylaxis.","Hypersensitivity. Pregnancy, breastfeeding,
children <6 yrs, acute attack of asthma, alcohol consumption, severe hepatic
disease, corticosteroid withdrawal, phenylketonuria, suicidal ideation,
depression.","Adult and child>15 yr: 10 mg/day in PM; child 6 -14 yrs: 5
mg chew tab/day in PM; child 2 – 5 yrs: 1 packet (4 mg) granules taken in PM","Dizziness, fatigue, headache, behavior change,
hallucinations, seizures, agitation, anxiety, Churg-Strauss syndrome.
Patient information: Avoid hazardous activities; dizziness may occur,
continue the use inhaled beta agonists if exercise-induced asthma.",
ZAFIRLUKAST,Tablet: 10 mg and 20 mg.,"Prophylaxis and chronic treatment of asthma in adults/children
>5yr, allergic rhinitis","Hypersensitivity, hepatic encephalopathy.
Pregnancy, breastfeeding, children, geriatric patients, hepatic disease,
Churg-strauss syndrome, acute bronchospasm. Adult patients carefully for
symptoms of Churg- Strauss syndrome; Liver function test.","Adult and children>yr: 20 mg twice daily; Child 5-11yr: 10
mg twice daily; Child >12 yr: 20 mg twice daily","Headache, dizziness, nausea, diarrhea, abdominal pain,
vomiting, hepatic failure, hepatitis, angioedema",Food decrease bioavailability.
SODIUM CROMOGLYCATE,Hard gelatin capsule: 20 mg,"Prophylaxis of asthma, allergic rhinitis, allergic conjunctivitis.","Known hypersensitivity. Pregnancy,
lactation, old age children
and used with caution in patients with cardiac,
hepatic and renal diseases","Inhalation of powder, adults and children, 20 mg 4 times
daily, increased in severe cases to 8 times daily.","Throat irritation and cough, nasal congestion, headache,
dizziness, arthralgia, rashes, bronchospasm
Patient’s information: The capsules are intended for use in an inhaler and
not to be swallowed. Sodium cromoglycate insufflation should be protected
from moisture. Nasal sol. blow nose, hold pump between fingers; if its use,
spray in air until fine mist occurs, Aerosol: take off cover mouthpiece, sake
gently, breathe out slowly, place mouthpiece in mouth, close mouth around
it, till head back, breathe in as inhaler, inhalation: Do not swallow sol, empty
ampule into power driven nebulizer as directed.",
EPHEDRINE HYDROCHLORIDE,Tablets: 30 mg,Reversible airways obstruction,"The drug should be used with caution
in patients with
hypertension, severe renal impairment and prostate
hypertrophy.","15-60 mg 3 times daily; child 3 times daily, up to 1 year: 7.5
mg, 1-5 years: 15 mg, 6-12 years: 30 mg.","Arrhythmias, insomnia, tremor, tachycardia.",
AMINOPHYLLINE,Tablet: 100 mg; Injection: 250 mg/10ml,"Bronchial asthma, COPD, Neonatal apnea.","Hyperthyroidism,
uncontrolled
arrhythmias. Patient of Age> 60 years, patient with liver disease. Should not
be given to the children under one year of age except in apnea of prematurity,
therapeutic dose is near the toxic dose so that give carefully, don’t give IM
or SC.","Adult: 100-300 mg three times a day; Injection: IV dose
6 mg /kg over 20 to 30 minutes as loading dose, then maintenance dose 0.4
to 0.7 mg/kg/hour depending on comorbidities; Child dose, loading dose: IV
5-6mg/kg, maintenance dose: IV 1-2 mg/kg/dose every 8 hours","Headache, dizziness, extra systoles, sinus tachycardia,
anorexia, nervousness, tremor","Additive CVS and CNS side effects can be seen
with sympathomimetic, elevated serum levels in patients receiving cimetidine,
beta blockers, erythromycin, allopurinol or oral contraceptive pills.
Patient information: Suggest patients to take a lot of water with this medicine."
DOXOFYLLINE,Tablet: 400 mg,"Asthma, COPD","Hypersensitivity, acute myocardial
infarction, hypotension. Use with caution in patients with hypoxemia,
hyperthyroidism, liver disease, renal disease, in those with a history of peptic
ulcer and in elderly.","Adult: 400 mg once daily or twice daily; Children: 12 mg/
kg/day","Headache, nausea, vomiting, sleeplessness, dizziness","Should not be administered together with
other xanthine derivatives, including beverages and foods containing caffeine"
THEOPHYLLINE,Tablet: 100 mg and 200 mg,"COPD, Bronchial asthma, Nocturnal asthma","Hyperthyroidism,
uncontrolled
arrhythmias. Patient of Age> 60 years, patient with liver disease. Should not
be given to the children under one year of age except in apnea of prematurity,
therapeutic dose is near the toxic dose so that give carefully, don’t give IM
or SC.Close monitoring
of the patient taking medicine should be done because the effective dose is
very close to the toxic dose.","• Adult: 200 mg bid .Dose can be increased after 1 week up to 300 mg bid,
Over 70 kg: 200-300 mg twice daily;
• Neonatal apnea: Loading dose: PO 5 mg/kg/dose, maintenance dose: PO
3-6 mg/kg/day in 3-4 divided doses; Child: >1 year
• Bronchospasm: PO 12-14 mg/kg/day in 3-4 divided doses (Max. dose 300
mg/day)","Nausea, vomiting, GI upset, headache, dizziness, convulsion","Never combine with ciprofloxacin, corticosteroids,
theophylline, erythromycin and cimetidine they may cause increase the level
of theophylline in the blood. Never combine with carbamazepine; phenytoin
and barbiturates they may cause decrease the level of theophylline in the
blood. Patient information: Suggest patients to take a lot of water with this medicine."
CODEINE PHOSPHATE,"Tablet: 15 mg, 30 mg and 60 mg","Non-productive cough, pain","In asthmatics, patients with decreased
respiratory reserve, patients who are allergic to codeine or oxycodone,
patients with history of drug abuse and drug seeking behavior (due to
abuse liability). It should be cautiously used in patients with severe prostatic
hypertrophy and hepatic disease; pregnancy, breastfeeding, COPD.","• Mild to moderate pain: 30-60 mg every 4 hours when necessary, to a
maximum of 240 mg daily; child 1-12 years, 0.5-1 mg/kg/dose every 6 hours
(Max. dose 60 mg/kg);
• Dry or painful cough: 15-30 mg 3-4 times daily. Child 5-12 years, 1-1.5 mg/
kg 4 times daily.","Nausea, constipation, drowsiness, confusion,
blurred vision, hypotension, bradycardia, respiratory depression on large
doses, physical dependence on prolonged use.","Codeine is used with extreme caution in patient
receiving MAO inhibitors, additive CNS depression occurs with alcohol,
antidepressants, antihistamines, sedative and hypnotics.
Patient information: Avoid driving or other activities requiring high alertnes"
BROMHEXINE,Tablets: 5 mg; Syrup: 4 mg/5 ml,Reduction of sputum viscosity in COPD patients.,"Not recommended for infants < 1 year,
peptic ulcer, severe hepatic /renal impairment. Should be used with caution in
pregnant and breastfeeding women. Since mucolytics may disrupt the gastric
mucosal barrier, bromhexine should be used with caution in patients with a
history of gastric ulceration. Clearance of bromhexine or its metabolites may
be reduced in patients with severe hepatic or renal impairment.","Oral: 8 to 16 mg three times daily; child 2-6 years 8 mg 2-3
divided dose daily; 6-12 years: 4-8 mg per dose three times daily.","Gastrointestinal side effects may occur occasionally with
bromhexine and a transient rise in serum aminotransferase values has
been reported. Other reported adverse effects include headache, vertigo
(dizziness), sweating and allergic reactions.","Should not be given with especially paracetamol
(if so chances of hepatitis is increased).
Patient information: Should be taken after meal."
CARBOCYSTEINE,Capsules: 375 mg; Syrup: 250 mg/5 ml,Reduction of sputum viscosity in COPD.,"Avoid use in pregnancy. It should be used
with caution by patients with a history of peptic ulceration. Should be
cautiously used in children under 2 years old.","750 mg 3 times daily initially; then 1.5 g daily in divided
doses; child 2-5 years 200-500 mg per day 2- 4 times divided dose daily, 6-12
years 300-750 mg 3 times divided dose daily.","Skin rashes, occasional gastro- intestinal irritation.",
PHENYLEPHRINE,"Tablet: 5 mg; Nasal spray: 0.125%, 0.25%,
0.5% and 1%","Nasal congestion associated with acute or chronic rhinitis,
common cold, and sinusitis","Patients with diabetes, hypertension,
ischemic heart disease, hepatic impairment, renal impairment. Stinging may
occur: to rinse dropper with hot water to prevent contamination.","Oral: 5 mg 3-4 times a day; Child 1-6 years: 1-2 drops
0.01%, 6-12 years: 1-2 drops 0.25 %,> 12 years: 0.25 or 0.5%.","Increased heart rate, palpitation, tremors, ventricular
premature contractions and hypertension.",
PSEUDOEPHEDRINE,Syrup: 30 mg/5 ml; Tablets: 60 mg,"Nasal congestion associated with acute or chronic rhinitis,
common cold, sinusitis. In patients with otic inflammation or infection,
the drug may be useful in opening obstructed Eustachian tube. The drug
may be used as an adjunct to analgesics, antihistamines, antitussives when
indicated.","Use cautiously in patients with prostatic
hypertrophy, ischemic heart disease, glaucoma and diabetes mellitus.","60 mg 3-4 times daily; child 4 mg/kg/day per oral in 3-4
divided doses.","Nervousness, restlessness, dizziness, insomnia, headache
and drowsiness. Larger doses may cause lightheadedness, nausea and /or
vomiting.","Do not use with MAOIs or tricyclics;
hypertensive crisis may occur.
Patient information: Do not crush, divide, chew or dissolve, avoid taking drug
near bed time because stimulation can occur."
BENZOIC ACID AND SALICYLIC ACID, Ointment/Cream: 6% w/w of benzoic acid and 3% w/w of salicylic acid in a suitable base,"Superficial dermatophyte infections - Tinea corporis, Tinea cruris","Hypersensitivity (to any of the
components). alicylate toxicity may occur particularly if applied on large
areas of skin. Avoid broken or inflamed skin, avoid contact with eyes, and
avoid contact with mucous membranes",Apply twice daily until the infected skin is shed (usually at least 4 weeks).,"Erythema, hypersensitivity reactions, itching, mild burning
sensation, occasional local irritation",
FUSIDIC ACID,Cream/Ointment: 2%,"Staphylococcal skin infection (impetigo, folliculitis), erythrasma, pitted keratolysis","Allergy to fusidic acid and its salt or any of its ingredient. Avoid contact of cream or ointment with eyes. To avoid the development of resistance, fusidic acid should not be used for longer than 10 days","Staphylococcal skin infection: apply 3–4 times a day in
the skin",Hypersensitivity reactions Patient information: Avoid contact of cream or ointment with eyes.,
METRONIDAZOLE,Cream: 0.75%; Gel: 0.75%,"Rosacea, malodorous gravitational and decubitus ulcers","Hypersensitivity to this product or
nitroimidazoles, parabens. Hepatic disease, blood dyscrasias, children.
Watery eyes, metallic taste in mouth, numbness and paraesthesias or any
other side effects may occur and need to be reported."," Acute inflammatory exacerbation of rosacea: Apply twice daily for 8 weeks,
to be applied thinly
• Inflammatory papules and pustules of rosacea: Apply twice daily for 6
weeks (longer if necessary)
• For malodorous fungating tumours and malodorous gravitational and
decubitus ulcers: Apply 1-2 times a day, to be applied to clean wound and
covered with non-adherent dressing"," Dryness, itching, burning, stinging","May cross-react in patients with allergy to oral
forms.
Patient information: Topical skin products are not for intravaginal therapy
Drugs used in Skin Disorders
382
and are for external use only; do not use skin products near the eyes, nose,
or mouth. Avoid exposure to strong sunlight or UV light."
MUPIROCIN,Ointment: 2%,"Bacterial skin infections, particularly those caused by Gram positive organisms (except pseudomonal infection)",": Known hypersensitivity. Renal impairment,
burns, large open wounds, pregnancy, lactation. If reactions suggesting
chemical irritation or sensitivity occur, treatment should be discontinued and
alternative therapy for the infection should be instituted.","Impetigo, skin infections (Staphylococcus aureus, Streptococcus pyogenes): Apply up to 3 times a day for up to 10 days","Burning sensation, local reactions, pruritus, rash, urticaria
Patient information: Avoid contact with the eyes. The medication should
be discontinued in case of irritation, severe itching or rash and health care
provider should be contacted. If impetigo has not improved by 3-5 days,
contact with health care provider.",
SILVER SULFADIAZINE,Cream: 1% w/w,Minor burns,"Hypersensitive to sulphonamides,
pregnancy [C, X (near term)], breastfeeding and neonates. Hepatic, renal
impairment, G-6PD deficiency. Owing to the association of sulfonamides with
severe blood and skin disorders, treatment should be stopped immediately if
blood disorders or rashes develop.",Apply once daily or twice daily if exudative,"Allergic reactions, argyria (following treatment of large areas of skin or prolonged use), burning, itching, leucopenia, rashes"," Decreases effects of collagenase, pepain,
trypsin"
